,Endothelial cells,Epithelial cells,Fibroblasts,Lymphoid cells,Myeloid cells,Cell_Num,transformed_x,transformed_y,pred_cell_type
128,0.011552211216739236,0.9198413221284487,0.00034404030484271037,0.05667177927715273,0.011590647072816497,3443715200599100009,10742.464182472682,14473.776920630056,Epithelial cells
129,5.1018704002173315e-05,0.9934488868309469,0.00028272199330701606,0.0054993082634945,0.0007180642082493842,3443715200599100020,10732.632573146784,14537.815993160177,Epithelial cells
130,0.0009230536849263322,0.9427443729989506,9.958750411533304e-05,0.029549891002660165,0.0266830948093475,3443715200599100042,10672.029418734754,14344.11161045109,Epithelial cells
131,0.0016707856739394305,0.988972363160107,0.00022801723966347958,0.006211940369152304,0.002916893557137894,3443715200599100045,10666.365157120004,14324.45093871784,Epithelial cells
132,0.0004907390554568335,0.9760526807585472,7.389284656373882e-05,0.021037934570240564,0.0023447527691914855,3443715200599100054,10656.043279691941,14454.115940879921,Epithelial cells
133,0.0025558945366333766,0.9398047143838947,0.0005304858845767966,0.04327707018448862,0.013831835010406437,3443715200599100091,10571.096819424247,14437.267592616603,Epithelial cells
134,0.0023497245373950482,0.9575791467370507,0.0007153405744926528,0.02548547289699578,0.013870315254065976,3443715200599100092,10584.687152971506,14565.019434879325,Epithelial cells
135,0.002839205330192009,0.9479025134136627,0.0005524501569755777,0.030597894048269677,0.01810793705090012,3443715200599100099,10561.447711143344,14532.629617991553,Epithelial cells
136,0.0009482550480874349,0.9407025411170461,0.00013733766220124373,0.05145549652773112,0.006756369644934151,3443715200599100103,10551.858367992721,14487.391935067351,Epithelial cells
137,0.0013921710021161378,0.9782464971570334,4.379924028877726e-05,0.014937257996097058,0.0053802746044646944,3443715200599100150,10530.178316629916,14431.634707010759,Epithelial cells
138,0.0010078483543437297,0.9466907824427239,2.9303731942675862e-05,0.033542027227457444,0.018730038243532227,3443715200599100151,10523.99786495887,14447.387596707847,Epithelial cells
139,0.00033906574370590035,0.9640070095464233,0.0004972742367377789,0.008631302167390872,0.026525348305742175,3443715200600100014,10677.052628399613,14101.229474425298,Epithelial cells
140,0.000632627809860461,0.9748348213641577,0.0005893854663411237,0.0079325997545742,0.01601056560506658,3443715200600100022,10662.79397425621,14152.415413202045,Epithelial cells
141,0.00225776887927122,0.9624814531432581,0.0003889427331976687,0.024384977743077785,0.010486857501195244,3443715200600100023,10650.692530513548,14058.920392905186,Epithelial cells
142,0.0020605955845727983,0.9596668601271189,0.00012179352656819618,0.026691957240560258,0.011458793521179865,3443715200600100038,10630.844592435067,14215.43439660035,Epithelial cells
143,0.006233873710907548,0.8258650740640178,0.004840106421197713,0.11452136812360117,0.04853957768027583,3443715200600100039,10609.256633023266,14051.699346765083,Epithelial cells
144,0.0021126747995863122,0.9311839862145392,0.0002980380471834872,0.04318510723330721,0.023220193705383866,3443715200600100046,10615.737494374993,14283.152408420747,Epithelial cells
145,0.0024540301995530905,0.488917716913393,0.003450291835019749,0.07983601335571369,0.4253419476963205,3443715200600100062,10563.108181887568,14162.90540037823,Epithelial cells
146,0.0011792389059413955,0.9609628212093994,0.0001450953701701526,0.02769519821555241,0.010017646298936693,3443715200600100067,10542.009912107544,14110.73083820995,Epithelial cells
147,0.016924292266029952,0.8911320874187896,0.001551153065786512,0.004465553431067302,0.08592691381832646,3443715200600100078,10505.557564954343,14112.551072150818,Epithelial cells
148,0.000617987170932008,0.977249170419394,2.3717693445661028e-05,0.017360930007070962,0.004748194709157441,3443715200600100079,10500.05226938565,14094.754908387657,Epithelial cells
149,0.0021776351209435822,0.9575591310561183,4.600620149416974e-05,0.03238654636379437,0.007830681257649519,3443715200600100082,10512.185665729496,14315.182523670344,Epithelial cells
